,Instrument,Date,Time,Open,High,Low,Close
81,NIFTY,2008-01-21 13:00:00,13:00,5257.0,5257.0,5227.0,5227.5
82,NIFTY,2008-01-21 14:00:00,14:00,5264.85,5272.55,5261.85,5272.55
83,NIFTY,2008-01-21 15:00:00,15:00,5198.2,5198.2,5188.7,5188.7
84,NIFTY,2008-01-22 10:00:00,10:00,4578.35,4578.35,4578.35,4578.35
85,NIFTY,2008-01-22 11:00:00,11:00,4837.7,4837.7,4770.1,4781.35
86,NIFTY,2008-01-22 12:00:00,12:00,4511.2,4518.85,4493.0,4493.0
87,NIFTY,2008-01-22 13:00:00,13:00,4877.55,4879.0,4868.95,4868.95
88,NIFTY,2008-01-22 14:00:00,14:00,4663.0,4667.75,4660.25,4667.75
89,NIFTY,2008-01-22 15:00:00,15:00,4904.05,4924.5,4904.05,4924.5
90,NIFTY,2008-01-23 10:00:00,10:00,5089.2,5102.55,5086.7,5102.55
91,NIFTY,2008-01-23 11:00:00,11:00,5010.5,5034.3,5009.4,5034.3
92,NIFTY,2008-01-23 12:00:00,12:00,5110.75,5110.9,5104.9,5104.9
93,NIFTY,2008-01-23 13:00:00,13:00,5231.7,5234.9,5231.15,5232.5
94,NIFTY,2008-01-23 14:00:00,14:00,5316.75,5316.75,5311.15,5312.0
95,NIFTY,2008-01-23 15:00:00,15:00,5258.55,5263.85,5254.25,5254.25
96,NIFTY,2008-01-24 10:00:00,10:00,5298.15,5307.95,5298.15,5307.95
97,NIFTY,2008-01-24 11:00:00,11:00,5274.0,5277.1,5274.0,5276.95
98,NIFTY,2008-01-24 12:00:00,12:00,5259.9,5259.9,5257.7,5258.2
99,NIFTY,2008-01-24 13:00:00,13:00,5101.6,5102.15,5094.6,5094.75
100,NIFTY,2008-01-24 14:00:00,14:00,5056.7,5062.4,5056.7,5060.9
101,NIFTY,2008-01-24 15:00:00,15:00,5053.75,5053.75,5052.45,5053.0
102,NIFTY,2008-01-25 10:00:00,10:00,5224.4,5226.1,5220.05,5221.55
103,NIFTY,2008-01-25 11:00:00,11:00,5285.8,5288.6,5285.8,5287.05
104,NIFTY,2008-01-25 12:00:00,12:00,5302.25,5303.6,5302.2,5302.2
105,NIFTY,2008-01-25 13:00:00,13:00,5274.1,5276.2,5274.1,5274.25
106,NIFTY,2008-01-25 14:00:00,14:00,5313.4,5315.85,5313.1,5315.35
107,NIFTY,2008-01-25 15:00:00,15:00,5348.6,5353.6,5347.4,5352.85
108,NIFTY,2008-01-28 10:00:00,10:00,5203.9,5203.9,5185.2,5185.2
109,NIFTY,2008-01-28 11:00:00,11:00,5104.8,5104.8,5101.15,5101.15
110,NIFTY,2008-01-28 12:00:00,12:00,5085.65,5085.95,5082.5,5084.05
111,NIFTY,2008-01-28 13:00:00,13:00,5148.45,5150.9,5148.45,5150.85
112,NIFTY,2008-01-28 14:00:00,14:00,5189.15,5190.1,5187.4,5189.4
113,NIFTY,2008-01-28 15:00:00,15:00,5245.7,5254.4,5245.7,5254.4
114,NIFTY,2008-01-29 10:00:00,10:00,5353.75,5353.75,5351.4,5353.35
115,NIFTY,2008-01-29 11:00:00,11:00,5357.6,5358.0,5356.2,5356.2
116,NIFTY,2008-01-29 12:00:00,12:00,5273.8,5273.8,5251.9,5251.9
117,NIFTY,2008-01-29 13:00:00,13:00,5269.75,5271.65,5267.45,5267.45
118,NIFTY,2008-01-29 14:00:00,14:00,5273.2,5273.65,5270.5,5270.95
119,NIFTY,2008-01-29 15:00:00,15:00,5285.45,5285.45,5277.55,5277.55
120,NIFTY,2008-01-30 10:00:00,10:00,5262.8,5270.55,5262.8,5270.55
121,NIFTY,2008-01-30 11:00:00,11:00,5228.5,5230.8,5228.4,5228.95
122,NIFTY,2008-01-30 12:00:00,12:00,5224.4,5226.0,5222.55,5223.2
123,NIFTY,2008-01-30 13:00:00,13:00,5209.05,5210.05,5208.0,5210.05
124,NIFTY,2008-01-30 14:00:00,14:00,5143.4,5147.6,5143.4,5147.6
125,NIFTY,2008-01-30 15:00:00,15:00,5178.15,5178.15,5171.5,5171.5
126,NIFTY,2008-01-31 10:00:00,10:00,5145.1,5145.1,5130.45,5131.4
127,NIFTY,2008-01-31 11:00:00,11:00,5115.2,5119.0,5114.65,5119.0
128,NIFTY,2008-01-31 12:00:00,12:00,5185.9,5195.95,5185.9,5195.95
129,NIFTY,2008-01-31 13:00:00,13:00,5250.05,5251.1,5246.05,5246.4
130,NIFTY,2008-01-31 14:00:00,14:00,5208.55,5208.55,5204.1,5204.1
131,NIFTY,2008-01-31 15:00:00,15:00,5158.05,5158.05,5147.8,5147.8
132,NIFTY,2008-02-01 10:00:00,10:00,5189.0,5189.8,5186.5,5187.0
133,NIFTY,2008-02-01 11:00:00,11:00,5144.3,5149.15,5143.7,5147.8
134,NIFTY,2008-02-01 12:00:00,12:00,5129.6,5129.85,5126.4,5126.4
135,NIFTY,2008-02-01 13:00:00,13:00,5169.95,5172.65,5169.95,5172.2
136,NIFTY,2008-02-01 14:00:00,14:00,5222.5,5222.5,5217.15,5217.15
137,NIFTY,2008-02-01 15:00:00,15:00,5285.05,5285.05,5282.55,5282.55
138,NIFTY,2008-02-04 10:00:00,10:00,5465.85,5476.45,5465.85,5476.45
139,NIFTY,2008-02-04 11:00:00,11:00,5481.2,5484.6,5481.2,5484.6
140,NIFTY,2008-02-04 12:00:00,12:00,5501.85,5505.1,5501.5,5504.75
141,NIFTY,2008-02-04 13:00:00,13:00,5528.0,5532.3,5528.0,5530.55
142,NIFTY,2008-02-04 14:00:00,14:00,5465.55,5470.65,5465.55,5470.15
143,NIFTY,2008-02-04 15:00:00,15:00,5425.15,5432.35,5425.15,5431.7
144,NIFTY,2008-02-06 10:00:00,10:00,5269.85,5279.15,5265.9,5277.65
145,NIFTY,2008-02-06 11:00:00,11:00,5330.4,5334.6,5330.4,5334.2
146,NIFTY,2008-02-06 12:00:00,12:00,5305.55,5308.0,5305.5,5307.75
147,NIFTY,2008-02-06 13:00:00,13:00,5275.8,5277.3,5274.45,5277.0
148,NIFTY,2008-02-06 14:00:00,14:00,5302.6,5303.55,5302.35,5303.4
149,NIFTY,2008-02-06 15:00:00,15:00,5345.35,5347.85,5345.35,5347.05
150,NIFTY,2008-02-07 10:00:00,10:00,5302.05,5303.6,5296.1,5297.35
151,NIFTY,2008-02-07 11:00:00,11:00,5312.4,5316.65,5312.25,5316.5
152,NIFTY,2008-02-07 12:00:00,12:00,5329.65,5330.9,5329.6,5330.9
153,NIFTY,2008-02-07 13:00:00,13:00,5290.7,5290.7,5282.15,5282.15
154,NIFTY,2008-02-07 14:00:00,14:00,5181.8,5187.0,5181.8,5187.0
155,NIFTY,2008-02-07 15:00:00,15:00,5148.3,5148.3,5140.45,5141.1
156,NIFTY,2008-02-08 10:00:00,10:00,5100.05,5100.05,5091.6,5094.5
157,NIFTY,2008-02-08 11:00:00,11:00,5108.1,5113.8,5108.1,5113.8
158,NIFTY,2008-02-08 12:00:00,12:00,5128.55,5131.15,5127.95,5130.9
159,NIFTY,2008-02-08 13:00:00,13:00,5053.7,5053.9,5050.1,5050.1
160,NIFTY,2008-02-08 14:00:00,14:00,5117.05,5127.5,5117.05,5127.5
161,NIFTY,2008-02-08 15:00:00,15:00,5163.0,5163.65,5159.05,5159.05
162,NIFTY,2008-02-11 10:00:00,10:00,4993.65,5007.95,4993.65,5007.95
163,NIFTY,2008-02-11 11:00:00,11:00,5035.75,5038.8,5035.75,5038.8
164,NIFTY,2008-02-11 12:00:00,12:00,4932.9,4932.9,4920.75,4921.6
165,NIFTY,2008-02-11 13:00:00,13:00,4854.1,4854.1,4845.3,4846.2
166,NIFTY,2008-02-11 14:00:00,14:00,4913.6,4915.4,4911.05,4915.05
167,NIFTY,2008-02-11 15:00:00,15:00,4919.05,4920.2,4917.3,4917.7
168,NIFTY,2008-02-12 10:00:00,10:00,4935.95,4938.2,4924.3,4924.3
169,NIFTY,2008-02-12 11:00:00,11:00,4866.75,4875.9,4866.75,4875.8
170,NIFTY,2008-02-12 12:00:00,12:00,4901.0,4901.0,4895.8,4895.9
171,NIFTY,2008-02-12 13:00:00,13:00,4901.1,4901.2,4898.05,4900.95
172,NIFTY,2008-02-12 14:00:00,14:00,4907.25,4911.65,4907.25,4909.75
173,NIFTY,2008-02-12 15:00:00,15:00,4874.9,4875.45,4872.85,4874.95
174,NIFTY,2008-02-13 10:00:00,10:00,4896.6,4903.0,4896.6,4903.0
175,NIFTY,2008-02-13 11:00:00,11:00,4982.3,4983.25,4981.05,4981.05
176,NIFTY,2008-02-13 12:00:00,12:00,4938.85,4938.85,4930.35,4930.35
177,NIFTY,2008-02-13 13:00:00,13:00,4886.1,4888.8,4884.65,4884.8
178,NIFTY,2008-02-13 14:00:00,14:00,4940.8,4945.15,4940.8,4945.15
179,NIFTY,2008-02-13 15:00:00,15:00,4885.25,4890.2,4885.25,4889.0
180,NIFTY,2008-02-14 10:00:00,10:00,5102.5,5107.5,5099.7,5106.25
181,NIFTY,2008-02-14 11:00:00,11:00,5113.7,5114.65,5113.2,5114.65
182,NIFTY,2008-02-14 12:00:00,12:00,5127.75,5133.9,5127.75,5133.9
183,NIFTY,2008-02-14 13:00:00,13:00,5145.6,5146.7,5144.05,5146.7
184,NIFTY,2008-02-14 14:00:00,14:00,5166.1,5168.3,5166.0,5167.3
185,NIFTY,2008-02-14 15:00:00,15:00,5175.2,5179.9,5175.2,5179.9
186,NIFTY,2008-02-15 10:00:00,10:00,5154.0,5154.3,5143.5,5143.5
187,NIFTY,2008-02-15 11:00:00,11:00,5182.7,5182.7,5178.25,5178.25
188,NIFTY,2008-02-15 12:00:00,12:00,5169.8,5173.1,5169.8,5172.6
189,NIFTY,2008-02-15 13:00:00,13:00,5230.4,5230.6,5227.85,5228.5
190,NIFTY,2008-02-15 14:00:00,14:00,5274.75,5275.05,5271.35,5271.35
191,NIFTY,2008-02-15 15:00:00,15:00,5293.3,5299.5,5293.3,5299.5
192,NIFTY,2008-02-18 10:00:00,10:00,5320.7,5320.7,5307.05,5307.05
193,NIFTY,2008-02-18 11:00:00,11:00,5265.9,5265.9,5264.45,5264.45
194,NIFTY,2008-02-18 12:00:00,12:00,5290.65,5290.65,5289.0,5289.1
195,NIFTY,2008-02-18 13:00:00,13:00,5241.65,5242.0,5240.25,5240.55
196,NIFTY,2008-02-18 14:00:00,14:00,5251.05,5251.95,5249.9,5250.7
197,NIFTY,2008-02-18 15:00:00,15:00,5285.55,5285.55,5278.55,5278.55
198,NIFTY,2008-02-19 10:00:00,10:00,5350.25,5352.15,5349.9,5349.9
199,NIFTY,2008-02-19 11:00:00,11:00,5335.95,5336.3,5335.8,5336.2
200,NIFTY,2008-02-19 12:00:00,12:00,5351.9,5351.95,5350.8,5351.15
201,NIFTY,2008-02-19 13:00:00,13:00,5355.6,5357.2,5355.6,5356.55
202,NIFTY,2008-02-19 14:00:00,14:00,5330.05,5330.05,5327.3,5329.75
203,NIFTY,2008-02-19 15:00:00,15:00,5292.75,5295.65,5292.75,5294.3
204,NIFTY,2008-02-20 10:00:00,10:00,5218.05,5222.25,5215.45,5222.25
205,NIFTY,2008-02-20 11:00:00,11:00,5168.8,5169.95,5165.9,5165.9
206,NIFTY,2008-02-20 12:00:00,12:00,5149.55,5152.95,5149.55,5152.2
207,NIFTY,2008-02-20 13:00:00,13:00,5161.75,5162.95,5161.75,5162.25
208,NIFTY,2008-02-20 14:00:00,14:00,5156.5,5156.95,5155.45,5155.85
209,NIFTY,2008-02-20 15:00:00,15:00,5131.05,5135.05,5130.9,5134.8
210,NIFTY,2008-02-21 10:00:00,10:00,5221.75,5221.85,5211.95,5211.95
211,NIFTY,2008-02-21 11:00:00,11:00,5227.6,5227.95,5226.1,5226.3
212,NIFTY,2008-02-21 12:00:00,12:00,5206.0,5207.9,5205.3,5207.9
213,NIFTY,2008-02-21 13:00:00,13:00,5149.6,5153.75,5149.4,5153.65
214,NIFTY,2008-02-21 14:00:00,14:00,5148.25,5148.25,5143.85,5143.85
215,NIFTY,2008-02-21 15:00:00,15:00,5182.55,5184.45,5182.35,5184.45
216,NIFTY,2008-02-22 10:00:00,10:00,5118.8,5121.6,5117.9,5121.6
217,NIFTY,2008-02-22 11:00:00,11:00,5118.4,5120.8,5118.3,5120.8
218,NIFTY,2008-02-22 12:00:00,12:00,5101.15,5103.85,5101.15,5103.7
219,NIFTY,2008-02-22 13:00:00,13:00,5128.95,5129.85,5128.5,5129.85
220,NIFTY,2008-02-22 14:00:00,14:00,5125.75,5130.1,5125.75,5130.1
221,NIFTY,2008-02-22 15:00:00,15:00,5125.5,5128.1,5125.25,5126.5
222,NIFTY,2008-02-25 10:00:00,10:00,5132.1,5134.2,5131.05,5132.6
223,NIFTY,2008-02-25 11:00:00,11:00,5074.65,5074.8,5072.4,5074.8
224,NIFTY,2008-02-25 12:00:00,12:00,5105.45,5105.45,5103.75,5104.4
225,NIFTY,2008-02-25 13:00:00,13:00,5113.95,5113.95,5113.05,5113.45
226,NIFTY,2008-02-25 14:00:00,14:00,5157.5,5157.5,5154.85,5154.85
227,NIFTY,2008-02-25 15:00:00,15:00,5188.2,5194.8,5188.2,5194.7
228,NIFTY,2008-02-26 10:00:00,10:00,5242.1,5242.1,5236.0,5236.0
229,NIFTY,2008-02-26 11:00:00,11:00,5245.45,5245.6,5243.9,5244.15
230,NIFTY,2008-02-26 12:00:00,12:00,5242.2,5242.65,5241.6,5241.6
231,NIFTY,2008-02-26 13:00:00,13:00,5247.5,5248.65,5246.7,5247.95
232,NIFTY,2008-02-26 14:00:00,14:00,5238.6,5238.6,5237.1,5237.5
233,NIFTY,2008-02-26 15:00:00,15:00,5272.65,5275.4,5272.65,5275.15
234,NIFTY,2008-02-27 10:00:00,10:00,5342.75,5342.75,5340.75,5340.8
235,NIFTY,2008-02-27 11:00:00,11:00,5363.9,5363.9,5362.05,5362.9
236,NIFTY,2008-02-27 12:00:00,12:00,5337.6,5338.3,5337.15,5337.55
237,NIFTY,2008-02-27 13:00:00,13:00,5334.2,5334.55,5331.75,5331.75
238,NIFTY,2008-02-27 14:00:00,14:00,5310.1,5311.25,5309.95,5311.25
239,NIFTY,2008-02-27 15:00:00,15:00,5276.6,5277.6,5276.5,5276.85
240,NIFTY,2008-02-28 10:00:00,10:00,5272.05,5272.05,5264.9,5265.6
241,NIFTY,2008-02-28 11:00:00,11:00,5249.1,5249.25,5247.55,5247.75
242,NIFTY,2008-02-28 12:00:00,12:00,5236.05,5236.6,5235.45,5236.6
243,NIFTY,2008-02-28 13:00:00,13:00,5263.05,5264.25,5262.2,5263.9
244,NIFTY,2008-02-28 14:00:00,14:00,5260.55,5262.7,5259.6,5259.6
245,NIFTY,2008-02-28 15:00:00,15:00,5250.6,5261.75,5250.6,5261.75
246,NIFTY,2008-02-29 10:00:00,10:00,5261.3,5262.55,5259.0,5260.45
247,NIFTY,2008-02-29 11:00:00,11:00,5241.8,5241.8,5241.05,5241.8
248,NIFTY,2008-02-29 12:00:00,12:00,5196.3,5207.3,5196.3,5207.3
249,NIFTY,2008-02-29 13:00:00,13:00,5162.1,5168.8,5162.1,5168.8
250,NIFTY,2008-02-29 14:00:00,14:00,5162.0,5162.0,5159.05,5159.05
251,NIFTY,2008-02-29 15:00:00,15:00,5234.5,5239.45,5234.5,5237.45
252,NIFTY,2008-03-03 10:00:00,10:00,5066.0,5066.0,5059.85,5060.8
253,NIFTY,2008-03-03 11:00:00,11:00,5072.15,5074.2,5071.7,5073.3
254,NIFTY,2008-03-03 12:00:00,12:00,5044.85,5045.2,5043.0,5043.45
255,NIFTY,2008-03-03 13:00:00,13:00,5034.55,5037.1,5033.9,5037.1
256,NIFTY,2008-03-03 14:00:00,14:00,5034.3,5034.4,5030.4,5030.4
257,NIFTY,2008-03-03 15:00:00,15:00,4956.55,4957.3,4952.25,4957.3
258,NIFTY,2008-03-04 10:00:00,10:00,4963.35,4963.35,4958.6,4958.6
259,NIFTY,2008-03-04 11:00:00,11:00,4940.15,4940.65,4937.55,4937.55
260,NIFTY,2008-03-04 13:00:00,13:00,4868.85,4868.85,4865.05,4865.1
261,NIFTY,2008-03-04 14:00:00,14:00,4903.3,4903.3,4892.5,4892.5
262,NIFTY,2008-03-04 15:00:00,15:00,4919.7,4921.05,4917.8,4920.4
263,NIFTY,2008-03-05 10:00:00,10:00,4882.4,4882.4,4876.3,4876.5
264,NIFTY,2008-03-05 11:00:00,11:00,4883.85,4884.15,4881.45,4881.75
265,NIFTY,2008-03-05 13:00:00,13:00,4899.25,4899.25,4892.3,4892.3
266,NIFTY,2008-03-05 14:00:00,14:00,4897.0,4897.8,4895.75,4896.0
267,NIFTY,2008-03-05 15:00:00,15:00,4901.7,4901.7,4899.55,4899.7
268,NIFTY,2008-03-07 10:00:00,10:00,4813.1,4813.15,4801.5,4802.05
269,NIFTY,2008-03-07 11:00:00,11:00,4762.95,4764.2,4759.0,4759.75
270,NIFTY,2008-03-07 13:00:00,13:00,4708.8,4708.8,4701.0,4702.0
271,NIFTY,2008-03-07 14:00:00,14:00,4696.75,4699.55,4696.45,4699.55
272,NIFTY,2008-03-07 15:00:00,15:00,4726.0,4730.6,4726.0,4730.15
273,NIFTY,2008-03-10 10:00:00,10:00,4685.3,4696.25,4685.3,4696.25
274,NIFTY,2008-03-10 11:00:00,11:00,4634.65,4635.65,4630.25,4630.25
275,NIFTY,2008-03-10 13:00:00,13:00,4723.95,4726.85,4723.55,4723.55
276,NIFTY,2008-03-10 14:00:00,14:00,4759.3,4763.2,4758.8,4763.2
277,NIFTY,2008-03-10 15:00:00,15:00,4757.3,4760.5,4757.3,4760.5
278,NIFTY,2008-03-11 10:00:00,10:00,4765.7,4767.85,4757.9,4757.9
279,NIFTY,2008-03-11 11:00:00,11:00,4828.4,4830.0,4828.4,4830.0
280,NIFTY,2008-03-11 13:00:00,13:00,4862.35,4862.35,4861.1,4861.95
281,NIFTY,2008-03-11 14:00:00,14:00,4844.2,4844.5,4843.4,4844.45
282,NIFTY,2008-03-11 15:00:00,15:00,4856.05,4858.25,4854.8,4858.25
283,NIFTY,2008-03-12 10:00:00,10:00,4997.65,5003.7,4997.6,5003.7
284,NIFTY,2008-03-12 11:00:00,11:00,4952.0,4952.75,4951.3,4952.2
285,NIFTY,2008-03-12 13:00:00,13:00,4904.4,4906.1,4903.9,4906.1
286,NIFTY,2008-03-12 14:00:00,14:00,4914.25,4914.3,4912.9,4913.8
287,NIFTY,2008-03-12 15:00:00,15:00,4912.85,4916.2,4912.85,4915.7
288,NIFTY,2008-03-13 10:00:00,10:00,4731.8,4738.05,4731.8,4733.35
289,NIFTY,2008-03-13 11:00:00,11:00,4700.8,4700.8,4697.65,4697.65
290,NIFTY,2008-03-13 13:00:00,13:00,4665.4,4668.85,4665.4,4668.35
291,NIFTY,2008-03-13 14:00:00,14:00,4684.3,4688.1,4684.3,4685.5
292,NIFTY,2008-03-13 15:00:00,15:00,4641.5,4643.65,4641.5,4643.0
293,NIFTY,2008-03-14 10:00:00,10:00,4632.5,4648.65,4632.5,4648.65
294,NIFTY,2008-03-14 11:00:00,11:00,4678.9,4678.9,4677.65,4677.65
295,NIFTY,2008-03-14 13:00:00,13:00,4683.7,4684.95,4683.5,4684.35
296,NIFTY,2008-03-14 14:00:00,14:00,4695.25,4695.25,4692.95,4693.5
297,NIFTY,2008-03-14 15:00:00,15:00,4678.45,4680.95,4678.45,4679.65
298,NIFTY,2008-03-17 10:00:00,10:00,4586.6,4595.4,4586.6,4595.4
299,NIFTY,2008-03-17 11:00:00,11:00,4543.15,4545.15,4543.15,4545.15
300,NIFTY,2008-03-17 13:00:00,13:00,4541.85,4544.75,4541.85,4543.55
301,NIFTY,2008-03-17 14:00:00,14:00,4538.35,4544.55,4538.15,4544.55
302,NIFTY,2008-03-17 15:00:00,15:00,4497.95,4497.95,4491.1,4491.1
303,NIFTY,2008-03-18 10:00:00,10:00,4510.35,4510.35,4504.7,4506.05
304,NIFTY,2008-03-18 11:00:00,11:00,4542.75,4542.9,4541.3,4542.75
305,NIFTY,2008-03-18 13:00:00,13:00,4528.25,4532.95,4527.75,4532.75
306,NIFTY,2008-03-18 14:00:00,14:00,4586.95,4586.95,4583.8,4583.85
307,NIFTY,2008-03-18 15:00:00,15:00,4604.0,4604.0,4602.35,4602.5
308,NIFTY,2008-03-19 10:00:00,10:00,4693.3,4696.85,4690.1,4690.1
309,NIFTY,2008-03-19 11:00:00,11:00,4654.55,4655.15,4652.1,4652.1
310,NIFTY,2008-03-19 12:00:00,12:00,4628.25,4628.25,4621.9,4621.9
311,NIFTY,2008-03-19 13:00:00,13:00,4630.85,4630.85,4629.55,4629.55
312,NIFTY,2008-03-19 14:00:00,14:00,4641.05,4642.35,4639.5,4641.55
313,NIFTY,2008-03-19 15:00:00,15:00,4581.9,4581.9,4578.5,4580.05
314,NIFTY,2008-03-24 10:00:00,10:00,4597.4,4604.3,4597.4,4601.5
315,NIFTY,2008-03-24 11:00:00,11:00,4601.2,4601.2,4596.0,4596.0
316,NIFTY,2008-03-24 12:00:00,12:00,4601.2,4604.3,4601.2,4603.95
317,NIFTY,2008-03-24 13:00:00,13:00,4567.75,4570.35,4567.75,4568.9
318,NIFTY,2008-03-24 14:00:00,14:00,4566.3,4569.5,4564.3,4569.5
319,NIFTY,2008-03-24 15:00:00,15:00,4587.05,4587.05,4581.45,4581.45
320,NIFTY,2008-03-25 10:00:00,10:00,4721.95,4726.9,4719.35,4726.9
321,NIFTY,2008-03-25 11:00:00,11:00,4769.5,4769.5,4767.85,4768.15
322,NIFTY,2008-03-25 12:00:00,12:00,4811.2,4811.7,4811.1,4811.1
323,NIFTY,2008-03-25 13:00:00,13:00,4830.7,4830.75,4828.85,4829.15
324,NIFTY,2008-03-25 14:00:00,14:00,4859.9,4859.9,4857.45,4857.45
325,NIFTY,2008-03-25 15:00:00,15:00,4842.35,4849.6,4842.35,4849.6
326,NIFTY,2008-03-26 10:00:00,10:00,4899.5,4903.35,4899.5,4902.15
327,NIFTY,2008-03-26 11:00:00,11:00,4904.25,4904.25,4901.65,4901.65
328,NIFTY,2008-03-26 12:00:00,12:00,4877.45,4877.75,4876.9,4877.15
329,NIFTY,2008-03-26 13:00:00,13:00,4850.65,4850.65,4849.3,4850.15
330,NIFTY,2008-03-26 14:00:00,14:00,4813.25,4813.4,4810.95,4810.95
331,NIFTY,2008-03-26 15:00:00,15:00,4865.5,4869.3,4865.5,4869.3
332,NIFTY,2008-03-27 10:00:00,10:00,4808.95,4819.65,4808.75,4819.65
333,NIFTY,2008-03-27 11:00:00,11:00,4802.9,4803.6,4800.75,4800.75
334,NIFTY,2008-03-27 12:00:00,12:00,4783.4,4784.25,4783.2,4783.2
335,NIFTY,2008-03-27 13:00:00,13:00,4803.35,4804.3,4803.35,4804.3
336,NIFTY,2008-03-27 14:00:00,14:00,4839.7,4840.5,4838.3,4838.3
337,NIFTY,2008-03-27 15:00:00,15:00,4847.85,4847.95,4844.2,4846.25
338,NIFTY,2008-03-28 10:00:00,10:00,4868.7,4869.0,4863.4,4863.4
339,NIFTY,2008-03-28 11:00:00,11:00,4850.5,4851.15,4849.8,4851.15
340,NIFTY,2008-03-28 12:00:00,12:00,4812.5,4812.5,4807.6,4807.6
341,NIFTY,2008-03-28 13:00:00,13:00,4846.4,4846.45,4845.85,4845.9
342,NIFTY,2008-03-28 14:00:00,14:00,4839.75,4845.55,4839.75,4845.55
343,NIFTY,2008-03-28 15:00:00,15:00,4910.75,4910.75,4908.85,4909.95
344,NIFTY,2008-03-31 10:00:00,10:00,4875.45,4882.75,4875.45,4882.75
345,NIFTY,2008-03-31 11:00:00,11:00,4807.2,4808.55,4806.95,4807.05
346,NIFTY,2008-03-31 12:00:00,12:00,4822.35,4824.2,4822.35,4823.7
347,NIFTY,2008-03-31 13:00:00,13:00,4767.75,4768.6,4767.7,4768.45
348,NIFTY,2008-03-31 14:00:00,14:00,4760.9,4760.9,4758.9,4759.8
349,NIFTY,2008-03-31 15:00:00,15:00,4752.15,4753.65,4751.55,4752.8
350,NIFTY,2008-04-01 10:00:00,10:00,4759.6,4759.6,4755.65,4756.8
351,NIFTY,2008-04-01 11:00:00,11:00,4729.7,4729.7,4725.9,4726.6
352,NIFTY,2008-04-01 12:00:00,12:00,4664.2,4664.2,4659.05,4659.95
353,NIFTY,2008-04-01 13:00:00,13:00,4696.6,4704.6,4696.6,4704.6
354,NIFTY,2008-04-01 14:00:00,14:00,4734.9,4734.9,4733.05,4733.75
355,NIFTY,2008-04-01 15:00:00,15:00,4745.3,4748.1,4742.75,4742.75
356,NIFTY,2008-04-02 10:00:00,10:00,4889.3,4892.15,4889.3,4891.3
357,NIFTY,2008-04-02 11:00:00,11:00,4840.55,4840.55,4835.85,4835.85
358,NIFTY,2008-04-02 12:00:00,12:00,4827.75,4827.75,4825.55,4825.55
359,NIFTY,2008-04-02 13:00:00,13:00,4813.4,4813.75,4812.85,4813.45
360,NIFTY,2008-04-02 14:00:00,14:00,4824.4,4824.4,4821.35,4821.35
361,NIFTY,2008-04-02 15:00:00,15:00,4754.05,4756.5,4753.65,4756.5
362,NIFTY,2008-04-03 10:00:00,10:00,4785.95,4786.35,4778.3,4778.3
363,NIFTY,2008-04-03 11:00:00,11:00,4768.9,4769.05,4765.45,4765.85
364,NIFTY,2008-04-03 12:00:00,12:00,4799.5,4804.15,4799.5,4801.9
365,NIFTY,2008-04-03 13:00:00,13:00,4803.55,4803.65,4802.7,4802.85
366,NIFTY,2008-04-03 14:00:00,14:00,4752.0,4753.65,4751.0,4751.0
367,NIFTY,2008-04-03 15:00:00,15:00,4763.85,4766.0,4763.85,4765.3
368,NIFTY,2008-04-04 10:00:00,10:00,4763.3,4766.4,4762.05,4766.4
369,NIFTY,2008-04-04 11:00:00,11:00,4753.85,4753.85,4752.75,4752.95
370,NIFTY,2008-04-04 12:00:00,12:00,4721.15,4721.75,4719.6,4720.2
371,NIFTY,2008-04-04 13:00:00,13:00,4664.35,4664.35,4658.6,4658.6
372,NIFTY,2008-04-04 14:00:00,14:00,4677.4,4681.9,4677.1,4681.9
373,NIFTY,2008-04-04 15:00:00,15:00,4636.15,4638.6,4635.65,4635.65
374,NIFTY,2008-04-07 10:00:00,10:00,4673.55,4673.55,4667.1,4667.1
375,NIFTY,2008-04-07 11:00:00,11:00,4723.05,4730.25,4723.05,4730.25
376,NIFTY,2008-04-07 12:00:00,12:00,4762.0,4763.25,4760.4,4761.35
377,NIFTY,2008-04-07 13:00:00,13:00,4780.7,4780.7,4778.55,4779.4
378,NIFTY,2008-04-07 14:00:00,14:00,4775.35,4776.85,4775.0,4775.15
379,NIFTY,2008-04-07 15:00:00,15:00,4759.75,4759.75,4747.95,4747.95
380,NIFTY,2008-04-08 10:00:00,10:00,4762.4,4765.15,4762.4,4765.15
381,NIFTY,2008-04-08 11:00:00,11:00,4686.9,4686.9,4683.95,4685.15
382,NIFTY,2008-04-08 12:00:00,12:00,4694.9,4694.9,4691.45,4691.6
383,NIFTY,2008-04-08 13:00:00,13:00,4698.8,4699.2,4697.6,4699.15
384,NIFTY,2008-04-08 14:00:00,14:00,4710.05,4717.1,4710.05,4717.1
385,NIFTY,2008-04-08 15:00:00,15:00,4703.7,4704.85,4702.8,4702.95
386,NIFTY,2008-04-09 10:00:00,10:00,4682.3,4684.8,4681.9,4681.9
387,NIFTY,2008-04-09 11:00:00,11:00,4719.0,4719.75,4718.85,4719.45
388,NIFTY,2008-04-09 12:00:00,12:00,4738.3,4738.3,4735.5,4736.15
389,NIFTY,2008-04-09 13:00:00,13:00,4693.65,4694.15,4693.1,4694.05
390,NIFTY,2008-04-09 14:00:00,14:00,4706.15,4706.3,4705.45,4705.45
